Municipio;Macroregiao;Ano;Mes;PM25;Fonte;Metodo
Angra dos Reis;Baía da Ilha Grande;2015;2;14.3279;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;3;14.8537;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;4;14.6837;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;5;14.4331;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;6;16.1782;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;7;17.5271;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;8;32.7513;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;9;54.3911;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;10;27.0325;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;11;17.1334;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2015;12;15.622;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;1;13.1531;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;2;14.0024;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;3;14.5162;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;4;14.3501;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;5;14.1052;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;6;15.8106;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;7;17.1289;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;8;32.0072;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;9;53.1553;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;10;26.4183;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;11;16.7441;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2016;12;15.2671;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;1;12.7804;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;2;13.6057;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;3;14.1049;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;4;13.9435;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;5;13.7056;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;6;15.3627;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;7;16.6436;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;8;31.1004;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;9;51.6493;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;10;25.6698;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;11;16.2697;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2017;12;14.8345;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;1;12.1583;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;2;12.9433;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;3;13.4183;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;4;13.2647;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;5;13.0384;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;6;14.6148;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;7;15.8334;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;8;29.5864;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;9;49.135;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;10;24.4202;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;11;15.4777;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2018;12;14.1124;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;1;13.2833;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;2;14.1411;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;3;14.6599;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;4;14.4922;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;5;14.2449;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;6;15.9672;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;7;17.2985;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;8;32.3242;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;9;53.6817;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;10;26.6799;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;11;16.9099;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2019;12;15.4182;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;1;13.563;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;2;14.4388;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;3;14.9686;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;4;14.7973;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;5;14.5448;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;6;16.3034;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;7;17.6627;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;8;33.0048;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;9;54.812;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;10;27.2417;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;11;17.2659;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2020;12;15.7429;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;1;13.9927;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;2;14.8962;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;3;15.4428;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;4;15.2661;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;5;15.0056;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;6;16.8198;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;7;18.2223;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;8;34.0503;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;9;56.5484;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;10;28.1047;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;11;17.8129;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2021;12;16.2416;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;1;14.2375;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;2;15.1568;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;3;15.7129;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;4;15.5331;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;5;15.268;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;6;17.1141;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;7;18.541;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;8;34.646;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;9;57.5376;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;10;28.5963;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;11;18.1245;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2022;12;16.5257;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;1;12.787;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;2;13.6126;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;3;14.1121;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;4;13.9506;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;5;13.7126;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;6;15.3705;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;7;16.6521;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;8;31.1163;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;9;51.6758;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;10;25.683;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;11;16.278;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2023;12;14.8421;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;1;17.0235;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;2;18.1227;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;3;18.7877;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;4;18.5727;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;5;18.2557;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;6;20.463;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;7;22.1692;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;8;41.4255;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;9;68.7966;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;10;34.1921;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;11;21.6711;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2024;12;19.7595;Monitorado;Observado + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;1;16.0353;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;2;17.0707;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;3;17.6971;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;4;17.4945;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;5;17.196;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;6;19.2751;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;7;20.8823;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;8;39.0208;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;9;64.803;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;10;32.2073;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;11;20.4132;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Angra dos Reis;Baía da Ilha Grande;2025;12;18.6125;Monitorado;Extrapolado (regressão linear) + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;1;7.027;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;2;7.4808;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;3;7.7553;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;4;7.6665;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;5;7.5357;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;6;8.4468;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;7;9.1511;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;8;17.0999;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;9;28.3983;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;10;14.114;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;11;8.9455;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2010;12;8.1564;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;1;5.4712;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;2;5.8244;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;3;6.0381;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;4;5.969;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;5;5.8672;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;6;6.5766;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;7;7.1249;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;8;13.3137;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;9;22.1105;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;10;10.989;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;11;6.9649;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2011;12;6.3505;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;1;5.6669;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;2;6.0328;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;3;6.2542;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;4;6.1826;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;5;6.0771;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;6;6.8119;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;7;7.3799;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;8;13.7901;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;9;22.9017;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;10;11.3822;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;11;7.2141;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2012;12;6.5777;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;1;5.0298;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;2;5.3546;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;3;5.551;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;4;5.4875;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;5;5.3939;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;6;6.046;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;7;6.5501;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;8;12.2396;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;9;20.3267;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;10;10.1024;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;11;6.403;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2013;12;5.8382;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;1;5.6792;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;2;6.0459;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;3;6.2678;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;4;6.1961;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;5;6.0903;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;6;6.8267;Monitorado;Observado + sazonal (perfil nacional 2024)
Arraial do Cabo;Baixada Litorânea;2014;7;7.3959;Monitorado;Observado + sazonal (perfil nacional 2024)
